PC, FCI
0.5198149915147326,0.30288556184645476
0.5198149915147326,0.3024849208208138
0.5198149915147326,0.3024849208208138
0.5198149915147326,0.30002722657197695
0.5198149915147326,0.30002722657197695
0.5198149915147326,0.30128203783727037
0.5198149915147326,0.30128203783727037
0.5198149915147326,0.3011732589455967
0.5198149915147326,0.3011732589455967
0.5717542227076124,0.4172169232878312
0.5717542227076124,0.4172169232878312
0.5717542227076124,0.4255146789173654
0.5717542227076124,0.4255146789173654
0.5717542227076124,0.4182368697880037
0.5717542227076124,0.4182368697880037
0.5717542227076124,0.4231173892355535
0.5717542227076124,0.4231173892355535
0.5717542227076124,0.42714485484291087
0.5717542227076124,0.42714485484291087
0.5717542227076124,0.42220896657368934
0.5717542227076124,0.42220896657368934
0.5717542227076124,0.41990653625804525
0.5717542227076124,0.41990653625804525
0.5717542227076124,0.42039596928355705
0.5717542227076124,0.42039596928355705
0.5717542227076124,0.42487491455579657
0.5717542227076124,0.42487491455579657
0.5820957701053614,0.415647775443097
0.5820957701053614,0.415647775443097
0.5820957701053614,0.41769539027034047
0.5820957701053614,0.41769539027034047
0.5820957701053614,0.4183674548603145
0.5820957701053614,0.4183674548603145
0.5820957701053614,0.4182529662079935
0.5820957701053614,0.4182529662079935
0.5820957701053614,0.4119506137693878
0.5820957701053614,0.4119506137693878
0.5820957701053614,0.41998299985019616
0.5820957701053614,0.41998299985019616
0.5820957701053614,0.415995635020308
0.5820957701053614,0.415995635020308
0.5820957701053614,0.4129552153065606
0.5820957701053614,0.4129552153065606
0.5820957701053614,0.4112750430903017
0.5820957701053614,0.4112750430903017
0.4991636430026516,0.33030309887659054
0.4991636430026516,0.33030309887659054
0.4991636430026516,0.33176234423827494
0.4991636430026516,0.33176234423827494
0.4991636430026516,0.32805388610106195
0.4991636430026516,0.32805388610106195
0.4991636430026516,0.33176234423827494
0.4991636430026516,0.33176234423827494
0.4991636430026516,0.3275930717763196
0.4991636430026516,0.3275930717763196
0.4991636430026516,0.33030309887659054
0.4991636430026516,0.33030309887659054
0.4991636430026516,0.33176234423827494
0.4991636430026516,0.33176234423827494
0.4991636430026516,0.3275930717763196
0.4991636430026516,0.3275930717763196
0.4991636430026516,0.33030309887659054
0.4991636430026516,0.33030309887659054
0.525935502951632,0.19839381361891384
0.525935502951632,0.19839381361891384
0.525935502951632,0.2038211014525384
0.525935502951632,0.2038211014525384
0.525935502951632,0.20455658871284832
0.525935502951632,0.20455658871284832
0.525935502951632,0.20455658871284832
0.525935502951632,0.20455658871284832
0.525935502951632,0.19809830534468217
0.525935502951632,0.19809830534468217
0.525935502951632,0.20352559317830674
0.525935502951632,0.20352559317830674
0.525935502951632,0.20360189566970105
0.525935502951632,0.20360189566970105
0.525935502951632,0.19876955167581134
0.525935502951632,0.19876955167581134
0.525935502951632,0.20418085065595087
0.525935502951632,0.20418085065595087
0.45321188997443834,0.19449294369688663
0.45321188997443834,0.19449294369688663
0.45321188997443834,0.19009352695627207
0.45321188997443834,0.19009352695627207
0.45321188997443834,0.19449294369688663
0.45321188997443834,0.19449294369688663
0.45321188997443834,0.19048568381901715
0.45321188997443834,0.19048568381901715
0.45321188997443834,0.19449294369688663
0.45321188997443834,0.19449294369688663
0.45321188997443834,0.19197857588079467
0.45321188997443834,0.19197857588079467
0.45321188997443834,0.19048568381901715
0.45321188997443834,0.19048568381901715
0.45321188997443834,0.18901328004269183
0.45321188997443834,0.18901328004269183
0.45321188997443834,0.1894054369054369
0.45321188997443834,0.1894054369054369
0.4951179973976791,0.27839491348627843
0.4951179973976791,0.27839491348627843
0.4951179973976791,0.27740546412726386
0.4951179973976791,0.27740546412726386
0.4951179973976791,0.27837276214833756
0.4951179973976791,0.27837276214833756
0.4951179973976791,0.27899877822057795
0.4951179973976791,0.27899877822057795
0.4951179973976791,0.2779097991853746
0.4951179973976791,0.2779097991853746
0.4951179973976791,0.27717455559298815
0.4951179973976791,0.27717455559298815
0.4951179973976791,0.2780420743176497
0.4951179973976791,0.2780420743176497
0.4951179973976791,0.2790040752796507
0.4951179973976791,0.2790040752796507
0.4951179973976791,0.27740546412726386
0.4951179973976791,0.27740546412726386
0.4414143407877744,0.3099887503174584
0.4414143407877744,0.3099887503174584
0.4414143407877744,0.30995224355898365
0.4414143407877744,0.30995224355898365
0.4414143407877744,0.30825824186498196
0.4414143407877744,0.30825824186498196
0.4414143407877744,0.31039550597033116
0.4414143407877744,0.31039550597033116
0.4414143407877744,0.3090829532160091
0.4414143407877744,0.3090829532160091
0.4414143407877744,0.3066738579565815
0.4414143407877744,0.3066738579565815
0.4414143407877744,0.3095262156273566
0.4414143407877744,0.3095262156273566
0.4414143407877744,0.3090829532160091
0.4414143407877744,0.3090829532160091
0.4414143407877744,0.30825824186498196
0.4414143407877744,0.30825824186498196
0.42827714210042317,0.3044270361632917
0.42827714210042317,0.3044270361632917
0.42827714210042317,0.3038542076136061
0.42827714210042317,0.3038542076136061
0.42827714210042317,0.30385132011071864
0.42827714210042317,0.30385132011071864
0.42827714210042317,0.3038542076136061
0.42827714210042317,0.3038542076136061
0.42827714210042317,0.3029537365376964
0.42827714210042317,0.3029537365376964
0.42827714210042317,0.303954688950609
0.42827714210042317,0.303954688950609
0.42827714210042317,0.3083142096299991
0.42827714210042317,0.3083142096299991
0.42827714210042317,0.30423302851466283
0.42827714210042317,0.30423302851466283
0.42827714210042317,0.3068786655587961
0.42827714210042317,0.3068786655587961
0.5279596025196046,0.2250302249617641
0.5279596025196046,0.2250302249617641
0.5279596025196046,0.21956127424459446
0.5279596025196046,0.21956127424459446
0.5279596025196046,0.2250302249617641
0.5279596025196046,0.2250302249617641
0.5279596025196046,0.21956127424459446
0.5279596025196046,0.21956127424459446
0.5279596025196046,0.21916911738184938
0.5279596025196046,0.21916911738184938
0.5279596025196046,0.21887904132800207
0.5279596025196046,0.21887904132800207
0.5279596025196046,0.22468081895198078
0.5279596025196046,0.22468081895198078
0.5279596025196046,0.21887904132800207
0.5279596025196046,0.21887904132800207
0.5279596025196046,0.21842919877289635
0.5279596025196046,0.21842919877289635
0.6305866454937153,0.28568265737607335
0.6305866454937153,0.28568265737607335
0.6305866454937153,0.28427026905892316
0.6305866454937153,0.28427026905892316
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28332060144258886
0.6305866454937153,0.28427026905892316
0.6305866454937153,0.28427026905892316
0.6305866454937153,0.28568265737607335
0.6305866454937153,0.28568265737607335
0.6305866454937153,0.28427026905892316
0.6305866454937153,0.28427026905892316
0.5887094246875368,0.27072140108734133
0.5887094246875368,0.27072140108734133
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.27072140108734133
0.5887094246875368,0.27072140108734133
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.2700166794523871
0.5887094246875368,0.27072140108734133
0.5887094246875368,0.27072140108734133
